	-354	-180	1310	10911
	365	953	-12200	797
	-57	600	-2129	-13631
	-1635	401	14538	-1387
	-1693	677	3123	15619
	-158	-772	-15750	2741
	439	-2801	-4958	-15947
	-152	-2042	14898	-4882
	-715	327	7296	14254
	-1223	600	-11960	7678
	-1343	-1023	-9961	-10518
	-499	-1856	7165	-10551
	193	-1307	12211	5373
	90	-622	-1594	12845
	598	-693	-13653	0
	1900	-1231	-3615	-14188
	1941	-1100	14035	-4642
	-5	-125	7569	14254
	-2154	333	-13085	7820
	-2372	-81	-9655	-12659
	-303	-158	10594	-8858
	1556	311	9382	9655
	450	641	-6826	7886
	-2170	947	-6640	-5166
	-2736	628	2839	-4325
	-1452	-1490	2337	1343
	-715	-3432	207	371
	-567	-1914	1365	1703
	-745	1452	-2861	2599
	-2113	2203	-4150	-4227
	-3164	297	4445	-4576
	-1802	-917	5221	5068
	10	-584	-4434	4401
	117	111	-3648	-4292
	270	909	3418	-1649
	993	1540	-218	2643
	136	1176	-1769	-2894
	-1094	136	5603	-283
	-120	-808	-185	8759
	671	-1859	-11829	-1671
	-1103	-2520	1114	-14341
	-2269	-1198	16580	2730
	-745	1348	-1638	18098
	608	1829	-19256	-3112
	466	-382	1605	-19475
	259	-2064	19540	2839
	-330	-1794	-841	18634
	-1231	-1832	-17454	-1583
	-311	-2768	-775	-15717
	1531	-2181	13281	-873
	1239	-300	3123	10671
	-57	-212	-7187	3473
	24	-1439	-4609	-4609
	-237	-936	1725	-5155
	-1804	174	6258	-98
	-1818	-748	3003	7405
	196	-1750	-7733	4576
	1419	-901	-7088	-8508
	1417	-693	7755	-7864
	1272	-1430	9480	8115
	461	81	-6564	9579
	-450	1930	-10321	-6324
	68	-314	4074	-9786
	622	-3164	9557	3407
	-245	-1482	-906	8617
	-529	655	-7405	-76
	546	-1176	-1878	-6313
	636	-2463	4718	-2577
	-289	-95	3812	3680
	-376	1676	-1922	4216
	-423	1425	-4598	-873
	-1010	1684	-950	-4554
	-207	775	3964	-2075
	1327	-2408	3801	3549
	704	-2921	-2315	5199
	-939	57	-7066	-1551
	-1037	527	-458	-8617
	-996	-1400	10179	-1146
	-1646	-180	3506	11774
	-450	2192	-12626	3648
	2017	843	-5461	-14013
	2007	-898	14352	-4521
	87	540	5406	15532
	-521	1086	-15553	3418
	-368	-1138	-3418	-16154
	-764	-1772	15848	-480
	-180	0	-338	15652
	1373	811	-15138	-3779
	1348	789	5002	-13871
	-133	1313	13238	8617
	-699	887	-9732	11272
	-46	-641	-10551	-12506
	737	-1187	13063	-7787
	1130	-928	7088	14690
	652	-966	-14199	4270
	-294	-772	-3484	-13839
	-292	-824	12156	-578
	210	-1813	-360	9961
	-360	-1791	-7088	-3003
	-936	-338	4500	-3495
	5	-376	262	6542
	647	-1480	-8443	-4052
	-592	-237	6935	-9666
	-1744	1687	11665	11108
	-1370	641	-13041	11916
	-690	-983	-13642	-16209
	-73	-21	16897	-12626
	1108	906	13806	18907
	1693	-70	-18371	11862
	745	-245	-12517	-19114
	32	808	17487	-10234
	753	248	10605	16864
	1010	-1624	-14068	8596
	-679	-2181	-8639	-11643
	-2471	-1332	7558	-6236
	-2058	-521	4707	4685
	-322	-398	-1463	2523
	338	-909	-808	1070
	19	-947	-3451	327
	330	182	-2064	-5985
	445	748	7492	-3014
	-950	-46	5079	9098
	-1335	32	-9065	5799
	1384	841	-7787	-9415
	3361	-562	7940	-8050
	1343	-2555	9710	7602
	-775	-1043	-5068	10136
	333	1548	-11250	-3986
	1307	693	972	-11501
	128	-903	11960	76
	-141	849	2708	12462
	562	3011	-12287	3353
	-824	1865	-5406	-12517
	-2607	-202	11730	-5089
	-1706	79	5898	11698
	-677	1703	-10649	4631
	-1482	1979	-4292	-9939
	-723	273	8672	-1758
	1933	-1034	240	7744
	1780	376	-6815	-2785
	-767	2110	4860	-5494
	-477	603	5100	7929
	2121	-1155	-9961	3680
	2402	1111	-4052	-12331
	980	3140	13609	-2479
	1168	-117	3353	15193
	1739	-3492	-15663	2195
	114	-1272	-3844	-16110
	-1944	1914	15291	-3189
	-1119	977	5133	14832
	2143	-884	-13074	5242
	4098	-598	-7427	-11709
	2514	70	9033	-7700
	-360	450	9415	7722
	-1043	966	-4958	9917
	68	174	-11152	-4041
	196	-969	1474	-11523
	-901	699	11894	1365
	-1903	3317	415	12047
	-2757	2678	-11785	-87
	-2905	319	-884	-11162
	-1165	-636	10343	458
	696	-1540	-185	9327
	305	-2763	-8148	-1703
	-292	-1425	1944	-6684
	1307	1480	5537	3233
	2479	1766	-3462	3954
	906	-172	-3080	-3997
	-567	-1201	3582	-1551
	114	-1332	655	3112
	699	-1302	-2140	-524
	84	-442	1332	-633
	-202	237	-862	2042
