	2263	1597	12058	-2293
	1788	1441	-458	-12593
	-70	-289	-11840	-1332
	-1152	-1086	775	8006
	-671	-226	11239	-5931
	202	598	-1758	-15324
	-259	333	-10977	109
	-1742	-447	709	11053
	-2416	-772	5734	-54
	-2072	-308	-6269	-5974
	-1649	95	-6979	3670
	-985	-797	6630	3375
	-237	-2550	5548	-7012
	-584	-3235	-6608	-1146
	-1247	-2075	-1660	11785
	-357	-87	9950	2796
	704	1600	1485	-13555
	-510	2189	-10016	-7176
	-2345	1062	1157	5472
	-1897	-838	13358	-2370
	-191	-1228	1889	-11567
	376	349	-10409	0
	-111	1638	-2129	10223
	-638	1078	4926	1256
	-587	-161	-3156	-4227
	529	-543	-3855	4336
	1428	-376	7656	2271
	125	-649	4849	-13052
	-1548	-1168	-11195	-12277
	-341	-1086	-10005	3680
	1591	-475	5286	3495
	139	-256	4281	-10158
	-2435	-925	-8170	-7886
	-1409	-1963	-4707	4882
	1627	-2157	7056	1649
	2135	-477	3003	-9513
	319	2220	-7187	-5057
	-996	3104	-2424	6236
	-1272	1097	8290	4500
	-857	-958	8039	-3375
	436	-707	2086	-3276
	1575	10	-141	1004
	1174	-685	-753	2796
	-152	-1043	-458	3069
	-939	103	2173	884
	-808	576	2195	-2818
	-30	-521	-557	-895
	925	-1029	1419	4467
	1329	-232	4816	2654
	950	338	87	-2544
	133	352	-5330	305
	-707	202	-251	4576
	-775	-505	4248	-65
	289	-1097	-3833	-1856
	953	-625	-10092	9437
	172	-778	-1824	16438
	-169	-2498	5057	5963
	1010	-2667	-961	-3921
	1378	-352	-2708	-273
	185	27	8082	-327
	38	-2452	10289	-11993
	871	-2364	-3429	-13019
	-133	1346	-8355	4085
	-1703	2902	4303	13281
	-554	789	9710	3713
	1359	-374	-1146	-1703
	868	603	-5406	5395
	193	835	3112	4216
	1338	294	2894	-7798
	1384	611	-7208	-7187
	-415	985	-4292	6378
	-365	865	9175	7678
	1460	1111	7689	-3680
	1212	797	-6389	-4227
	-584	-811	-7940	4849
	-734	-1029	1714	2490
	-38	1119	1736	-7394
	-283	1709	-4685	-4456
	-289	-584	-196	6553
	174	-1362	8901	5996
	-125	715	5199	-2752
	177	1045	-4958	-2206
	1892	-1826	-3473	5756
	1829	-3457	6346	6094
	-423	-1938	7241	-54
	-49	-606	-1551	1179
	3331	-1294	-5494	9404
	4106	-2009	-1277	9928
	1616	-1703	-65	491
	521	-1447	-4292	-4237
	649	-1174	-3091	1452
	-1168	27	4685	5810
	-2572	944	6116	3047
	-283	-114	-906	1693
	2471	-1561	-3276	2872
	2105	-772	709	-2774
	827	879	-1168	-10900
	699	371	-6772	-6291
	38	-1032	-1496	5898
	-1059	-207	9142	5242
	-125	1444	5286	-5679
	1941	884	-8519	-4838
	2034	-256	-8978	6990
	477	428	2446	7296
	-335	431	2599	-4216
	-289	-2072	-7984	-4969
	-234	-3031	-6182	5548
	283	-166	7045	4401
	1269	1791	6608	-8148
	1493	-73	-7416	-7077
	838	-1594	-8585	7165
	521	-120	3822	7296
	912	901	3648	-6378
	1335	-439	-7613	-5046
	1332	-1264	-2774	9939
	707	-245	12790	8082
	-431	420	8366	-7984
	-1190	-141	-9076	-7492
	-955	-622	-7471	4642
	-371	-557	5111	-316
	251	-458	-600	-12124
	1531	-507	-11938	-3866
	2591	-718	-2774	7525
	1247	-1051	7744	-3517
	-1815	-1480	-4139	-13303
	-3093	-2299	-13118	3429
	-1422	-2839	2599	18142
	983	-1381	12091	5013
	2247	1329	-6083	-7361
	1608	2124	-18666	3691
	-1100	1054	-3768	10245
	-3328	1272	8333	-5188
	-1624	2165	-1376	-14123
	2214	385	-7613	-1856
	3041	-2493	2020	5614
	871	-2124	5505	-2512
	-117	420	-2086	-4074
	458	1105	873	5013
	196	237	13008	2774
	-398	292	9753	-9830
	-131	1018	-5963	-8060
	-305	1455	-6804	7143
	-1275	1747	6772	10234
	-1384	1157	8268	393
	-614	-584	-4008	808
	275	-1269	-6782	11534
	1878	81	1725	10321
	3129	1075	2392	-2708
	1649	507	-3943	-6640
	-791	191	-1441	-709
	-649	824	4696	-404
	704	1264	349	-2807
	753	1616	-5188	3058
	1384	2506	1332	7569
	3271	2793	7656	273
	2815	1400	1780	-4663
	2	-395	-2392	3451
	-726	-636	4860	8410
	428	557	8574	-21
	-324	1089	2108	-5647
	-1791	103	1245	-316
	-843	-259	8880	939
	349	1381	7274	-5515
	-917	2255	-4019	-3822
	-2129	267	-5188	5472
	-895	-1452	4194	3801
	636	-447	4653	-7208
	393	431	-3768	-7198
	-415	-251	-2785	2566
	-141	682	5515	1387
	914	3121	2217	-9797
	1256	2473	-9262	-9917
	226	-1094	-7820	1081
	-761	-2482	4259	3123
	-374	-655	5778	-3659
	103	1089	-1878	-862
	-709	1179	141	8432
	-1515	-136	7383	5505
	-1302	-2192	1638	-3418
	-1215	-2826	-8115	1114
	-1212	-1138	-1933	9262
	19	68	8443	415
	1338	-789	2544	-11993
	873	-1529	-5319	-5384
	-111	-1048	4663	5843
	-5	-341	14680	240
	-27	892	4445	-6291
	-1127	2342	-7121	4882
	-1914	1701	-316	14592
	-1447	-344	7252	4674
	-330	-344	338	-5636
	578	1182	-2730	-436
	472	1103	8432	2435
	-431	40	12124	-6957
	-327	144	-895	-7798
	1056	783	-7438	6815
	1359	966	1649	11949
	-2	622	3855	-1256
	-516	-786	-8399	-8104
	756	-2012	-11949	1507
	1701	-693	546	5778
	764	1157	6094	-3429
	-1094	84	-2850	-5417
	-1496	-1515	-4773	5548
	658	-229	6258	7809
	2596	1540	8781	-4314
	884	1594	-2708	-9688
	-2282	1818	-7503	-2118
	-2291	1865	240	163
	-273	70	2861	-6750
	150	-674	-3102	-6007
	303	1089	-1824	3429
	1875	969	6575	3648
	1865	-1488	4860	-6051
	-606	-1103	-5581	-6881
	-1548	1332	-4500	2905
	-229	917	9207	4270
	286	-425	13555	-6280
	363	709	2162	-9568
	1441	1275	-5450	425
	1234	-248	-382	4860
	-800	-412	873	-4467
	-1160	420	-9054	-9218
	240	-357	-11796	98
	248	-655	720	4838
	-57	199	8202	-4827
	1723	-1149	1037	-8901
	2910	-2599	-578	2807
	1075	92	11337	9098
	-780	2203	14308	-600
	-335	-669	316	-5952
	141	-2102	-7755	1867
	-912	1409	-1179	3822
	-1755	2910	1059	-5275
	-991	592	-5778	-6957
	335	488	-5133	655
	374	2012	3003	-425
	-797	936	1998	-9666
	-884	174	-5876	-8585
	614	1682	-3156	2960
	953	1256	8628	6957
	-466	-349	10671	131
	-742	1141	-65	-2293
	166	2061	-5887	4631
	-439	-1212	972	6619
	-1463	-2596	4904	-2719
	-469	685	-3822	-6892
	669	1796	-8607	3418
	253	-843	1496	8333
	10	-1368	6367	-4511
	-13	196	-5887	-10988
	-598	-103	-10005	4095
	824	-1064	6684	12604
	3885	-1165	13489	-2665
	3200	-1766	-3276	-11763
	-49	-1458	-10048	1256
	988	712	6116	6302
	3964	800	11807	-6793
	2037	-1605	-2195	-6269
	-958	-1556	-4358	11654
	360	379	7962	12997
	516	-68	5308	-2457
	-3066	-961	-7514	-2588
	-2684	122	-1813	8585
	2067	54	12342	2512
	2408	-991	6662	-11720
	-737	723	-7012	-7361
	-73	2225	-1813	4893
	1447	-275	11774	1081
	-1062	-1750	9874	-8475
	-2378	740	32	-2927
	518	1436	1485	8115
	1657	-611	8071	4958
	-297	-19	3670	-5395
	-281	1258	-5537	-4052
	1174	-1488	-3309	5319
	557	-3631	4882	4893
	-354	-843	1332	-3396
	229	1469	-9087	-2479
	496	60	-6378	4904
	510	-581	5537	644
	1174	723	5264	-10835
	786	699	-4248	-9207
	-174	-300	-3582	371
	709	-658	2020	-2020
	1190	-1220	-3746	-8858
	-1122	-1365	-9611	-2075
	-2244	-128	502	6313
	-161	70	10518	-1015
	638	-1335	3091	-8803
	-439	-1187	-5253	-491
	846	81	1267	7624
	2856	-491	6892	983
	1171	-1406	10	-5035
	-1564	-1034	-3331	-109
	-1348	-1944	4860	513
	-122	-3473	8028	-8923
	346	-1348	273	-11326
	1168	2433	-2577	-1911
	914	2452	3790	2392
	-1916	324	5275	-3975
	-3863	398	-382	-7634
	-2015	1376	-491	-4653
	1365	778	5199	-4379
	3345	-477	5144	-5898
	2995	-1329	786	-709
	469	-1193	1234	5515
	-1709	617	1332	3014
	-1045	2028	-5537	-218
	253	854	-7744	4576
	-537	-286	1987	5734
	-1419	791	7340	-3877
	-816	1075	152	-7711
	-778	-622	-2162	797
	-1086	-1007	4816	3091
	614	365	1944	-3451
	2676	1125	-8268	1321
	2364	1581	-2665	12287
	1111	1851	9994	4969
	423	273	3222	-8880
	-655	-1021	-8945	-709
	-1365	977	644	13303
	-283	3137	12211	4106
	955	2596	-742	-7897
	1185	2364	-13445	3812
	1613	2626	-1441	14155
	1540	-251	7558	633
	-289	-3085	-5952	-7918
	-1600	-778	-11927	5537
	-939	1799	2392	9622
	-603	-510	4849	-5887
	-917	-2056	-9819	-7438
	-141	802	-7165	8399
	40	1632	11173	6542
	-1583	-1551	8279	-9721
	-1469	-2222	-9491	-3429
	1160	341	-4150	17061
	1794	748	14516	12637
	73	-447	8443	-7023
	-38	567	-10736	-3790
	786	2225	-7143	11883
	-54	1611	6073	6335
	-415	-390	-1933	-6662
	1059	-1985	-13500	1835
	1247	-1922	-1845	12790
	-303	218	10682	797
	-576	1490	841	-10813
	92	-843	-6684	-1004
	-204	-3579	4325	4467
	-264	-2850	6531	-7219
	606	-688	-6204	-6673
	944	226	-1474	8552
	1206	783	16635	3375
	2124	786	8945	-15422
	1635	-742	-14046	-7307
	-532	-1138	-9568	14352
	-1471	1272	8585	6171
	-1168	2774	436	-15116
	-1638	1242	-15717	-8246
	-1406	-92	-5559	8858
	699	398	8475	3626
	1512	767	-218	-3396
	-95	658	-6466	7940
	-674	895	5592	11359
	649	901	7416	-2839
	1196	1064	-6673	-3451
	756	2143	-5231	11173
	786	1783	9644	7558
	846	-1160	6335	-9710
	808	-2364	-6531	-7733
	1403	475	207	4882
	1204	2558	11949	808
	-701	830	3418	-5155
	-1373	-789	-5155	7198
	756	428	6651	13620
	2045	1851	12703	-3396
	-79	1766	-3178	-12298
	-2681	1485	-9011	4183
	-2542	1226	8978	11829
	-630	480	15182	-4674
	655	382	-1878	-10059
	1029	1157	-4805	7263
	1504	972	14221	10791
	1794	-243	15695	-6640
	622	-352	-5144	-6924
	-1327	821	-7853	12899
	-1608	1400	9710	12724
	-10	1040	8410	-8170
	1152	783	-10201	-10343
	1094	715	-9579	5275
	720	491	4631	4085
	-40	341	491	-7755
	-969	294	-10103	-764
	-674	275	709	11152
	469	458	13860	830
	1023	294	2643	-12058
	1774	-619	-10715	-1824
	2826	-589	-1496	9535
	1348	1373	8290	-535
	-2086	2416	-786	-9743
	-2441	581	-7307	-458
	166	-963	1485	5570
	98	166	3866	-3440
	-2555	1313	-7088	-6051
	-2484	963	-8880	4674
	-232	1359	2905	8301
	-425	2263	8071	578
	-1998	1297	3342	-2315
	-1146	49	2042	644
	830	778	2796	-677
	865	1176	-2042	-1682
	-371	125	-4969	3975
	-1182	546	-316	6684
	-1409	1684	1856	1015
	-797	-232	-2097	-2424
	521	-2727	-1780	10
	977	-1138	3364	-699
	273	1553	2960	-3943
	161	892	-983	-1059
	630	-600	1212	3954
	-109	-204	5887	2686
	-958	57	5526	753
	1152	-237	4740	4751
	4666	404	6225	7700
	4401	502	2370	5668
	491	-338	-4696	5843
	-1201	704	-2162	6204
	759	2277	6269	-3517
	1630	466	4751	-14931
	193	-1930	-1802	-10081
	-139	-701	3123	2490
	-62	669	10889	589
	-2443	-939	2544	-8508
	-3883	-1534	-10212	-2643
	-690	379	-5079	9611
	2241	944	6149	6236
	546	374	1354	-2796
	-1135	1280	-6903	2293
	174	1231	557	7940
	-223	-1094	7329	-3134
	-2946	-1531	-3571	-11545
	-2260	447	-11261	502
	1223	696	327	10507
	1581	-191	7995	502
	-199	445	-2293	-7634
	385	139	-7121	327
	1384	-2143	3211	3254
	-267	-2140	5483	-6433
	-1687	385	-4347	-6859
	-294	985	-3670	3222
	1419	120	5417	1125
	1116	854	841	-9218
	-360	1362	-9961	-5450
	-1258	-245	-5450	4565
	-543	-1515	4085	294
	748	-1458	-655	-7580
	305	-1548	-8028	-1572
	-1122	-1084	-2588	5592
	-726	215	3473	-644
	393	-10	-677	-7809
	-253	-1376	-2730	-4784
	-475	-980	3943	-1409
	1600	281	7034	-2850
	2310	-24	1802	-546
	-38	-925	-2228	5166
	-1327	-1447	-2359	4718
	-180	-2214	-3091	-808
	10	-1605	-2424	-3233
	-1062	1348	2009	-2118
	-1135	2853	4740	-196
	-1258	830	2796	3233
	-2678	-819	218	5515
	-2924	273	-2020	2381
	-483	1384	-5483	-1998
	2348	759	-6029	-1627
	3159	-428	-1736	-349
	1482	-988	-316	-2162
	-1335	-46	-4008	-1004
	-2523	1815	-2337	4500
	-1422	1764	6236	3604
	-843	-475	6870	-4074
	-1630	-1387	-3189	-2217
	-1253	-420	-6116	10573
	234	-311	2173	12855
	456	-417	2927	-447
	185	1280	-6903	-7077
	895	2788	-7077	229
	942	2206	3779	2610
	-43	1045	4314	-2970
	81	-32	-4674	1201
	447	-969	-2293	11010
	-1081	275	6313	5668
	-2381	2927	360	-6356
	-1338	2995	-10005	-2129
	-81	1223	-3582	7809
	447	920	6346	1911
	1733	46	742	-6695
	2121	-2607	-4412	-950
	-406	-2220	4325	1507
	-2550	958	5308	-10398
	-1378	122	-9743	-11053
	398	-3170	-11108	8071
	461	-1673	9142	14013
	215	1460	16198	-4248
	169	-262	-1638	-12855
	-248	-2192	-11774	1824
	-19	516	-163	10769
	876	2080	7995	1081
	892	-425	917	-4532
	486	-884	-3091	3986
	554	1889	3418	8923
	-62	2375	6018	2053
	-805	221	283	-3833
	529	-1125	-950	-2031
	2097	-1567	6542	-1398
	925	-1250	10332	-6400
	-466	330	3462	-8104
	756	480	-3123	-1616
	1772	-1747	349	2151
	529	-2184	4937	-4784
	-289	49	786	-9579
	450	1062	-2031	-54
	1078	958	6171	9895
	1611	1949	10999	4183
	1884	1799	87	-4653
	-120	-117	-9262	-709
	-3254	191	-1365	3528
	-3773	2031	6608	-4991
	-1914	917	-1966	-10223
	-256	-950	-11031	775
	1119	696	-4696	9306
	1706	2717	2730	-10
	-204	1712	-2315	-10387
	-2301	625	-6804	-5526
	-1067	1116	-240	3003
	1206	1297	4150	2894
	1054	1739	-2173	3331
	395	2659	-4445	10649
	1155	1108	5789	11119
	1081	-1449	11512	-1835
	-445	-65	1507	-10169
	-1056	2730	-6859	-2392
	-611	1297	-218	3615
	-333	-1092	4860	-5690
	300	830	-3680	-11840
	606	3369	-6914	-567
	-1507	2009	5843	8377
	-4197	-297	11512	688
	-3465	-524	-808	-4303
	-177	65	-6553	2905
	1578	1026	2752	917
	1130	2487	2424	-12069
	548	2375	-8858	-7722
	292	450	-2992	11534
	-431	-573	14494	11567
	-1387	-114	10562	-3932
	-1507	513	-5166	-895
	-431	1496	2512	11785
	696	2402	19453	262
	442	1567	8967	-18546
	-811	-62	-10835	-6892
	-1400	-406	-1845	14822
	-884	-139	16242	5526
	-133	114	5996	-16034
	311	1327	-12648	-10802
	529	2113	-4882	4642
	772	619	10212	-1747
	819	-535	3528	-12025
	-450	800	-5614	-1540
	-2768	1460	3888	7744
	-3091	-5	9109	-3670
	-644	-188	-4587	-10201
	109	983	-9076	3582
	-2796	-32	7154	9327
	-4440	-1627	12539	-4642
	-2195	-16	-3386	-7853
	-499	2181	-9426	8257
	-1493	1392	2490	12222
	-1556	352	3866	-2468
	103	1201	-8290	-6051
	237	811	-7132	5100
	-1122	-1267	5636	4860
	-1570	-1157	4467	-5668
	-1283	789	-6083	-3680
	-633	693	-3812	4980
	1040	-748	3932	535
	1755	-535	-349	-7296
	-232	262	-5647	-1845
	-1605	-131	1616	4532
	-13	-319	7230	-1791
	857	360	-76	-7394
	-701	674	-5898	-2020
	-387	1182	-1758	1725
	2736	2280	688	-1900
	3339	1482	-1146	-1911
	-70	-1155	2643	1616
	-2531	-1165	7285	-1430
	-1632	1747	1332	-5068
	-223	2187	-6007	1114
	-150	-690	-1540	5843
	-502	-2129	3659	-3309
	-1125	-1693	-3386	-11621
	-2517	-2673	-8541	-3156
	-3290	-3345	2446	7296
	-1875	-450	13107	1157
	101	2706	5515	-9415
	-103	1914	-6324	-6356
	-1559	-453	-4554	906
	-1395	-1280	447	-1649
	-472	-1933	-3691	-4358
	-1477	-2676	-5461	983
	-2747	-1119	1693	-120
	-1187	1526	1463	-12561
	999	1504	-9371	-15477
	529	-701	-9415	-3036
	-308	-2020	3189	2195
	835	-2149	3954	-4511
	767	-1865	-7482	-1561
	-2028	-614	-5242	9644
	-2962	1010	8410	4991
	-240	1149	7438	-9000
	1310	-117	-2708	-5166
	-562	-1310	1824	7416
	-1966	-1933	9273	2250
	-805	-1900	-2632	-7285
	294	-1201	-13587	3386
	-232	-835	1354	14123
	-824	-1368	17083	-502
	-412	-1780	5188	-15881
	114	-1665	-10442	-4041
	-136	-1695	-2260	11687
	-679	-1242	9153	4816
	-486	439	2250	-4729
	226	1381	-3102	3069
	273	-431	8060	8028
	-158	-3235	13063	-4390
	-27	-3932	-1365	-10900
	-273	-2146	-11468	3615
	-2260	374	-1638	16427
	-4134	1791	8235	9120
	-3372	862	1288	-1933
	-1452	-1703	-7875	1430
	-1007	-2973	-2632	8912
	-972	-1269	6531	4882
	633	1176	2992	-2610
	2099	1332	-5734	1507
	811	-316	-2610	9743
	-1949	-1067	6804	4947
	-2837	-529	4827	-6673
	-1439	-759	-4194	-5188
	-303	-2140	-2239	5832
	-750	-2632	6302	5690
	-1409	-1512	3003	-3757
	-972	-303	-6455	-3069
	24	262	-2402	4926
	682	791	8257	1758
	734	1168	3899	-6247
	19	868	-8366	797
	-942	128	-5854	13161
	-958	-770	4106	7088
	-401	-1419	-546	-7077
	-882	-849	-9327	-2807
	-1796	395	950	9775
	-1250	292	15346	3877
	-10	-723	6717	-8115
	319	-562	-7383	655
	860	-314	3178	12124
	2118	-1807	17541	-3724
	1641	-2790	2621	-22369
	-502	-1695	-17334	-8421
	-466	-1652	-5701	15007
	1777	-3334	12954	7634
	1799	-2591	3189	-8410
	-608	303	-9185	1256
	-1059	415	6051	11217
	961	-1458	18011	-5887
	1911	-696	895	-16536
	1196	1023	-9360	3801
	901	-128	9229	15979
	786	-1471	17246	-3102
	-518	136	-3265	-13467
	-1714	1624	-11436	3986
	-477	346	6422	11086
	2558	-1395	10638	-3932
	4098	-1829	-6477	-4336
	2323	-1657	-7045	12440
	-488	-980	9513	7951
	-846	-152	6062	-14756
	1114	-404	-12724	-15368
	2285	-1015	-10769	3167
	1567	-510	4467	5079
	570	281	546	-5242
	136	614	-11818	43
	-185	1318	-3855	10059
	-458	1561	10704	699
	-838	32	5810	-11578
	-1774	-1307	-4139	-2850
	-2370	-854	2413	9535
	-1302	-701	9939	2992
	505	-1370	1146	-6914
	1010	-188	-7088	-1507
	40	2173	-415	5472
	-996	2113	4543	1125
	-963	215	-2970	-851
	333	-256	-6531	7110
	1624	595	1791	9721
	1097	1108	6509	1998
	-513	1242	1551	-786
	-439	696	-1168	5144
	1242	-551	983	6848
	1469	-480	0	1627
	-106	955	-2206	-2523
	-630	505	-262	-4805
	297	-1624	1430	-5723
	180	-1149	1518	-546
	-1310	1682	5701	5756
	-2129	1851	8912	2708
	-1665	-1171	2621	-2337
	-589	-2741	-2544	2730
	914	-1119	4303	6837
	1837	1034	7809	-1977
	786	1824	-4150	-7340
	-750	1624	-12364	3429
	-98	963	-3735	11086
	1567	-65	2195	3822
	1236	-1034	-4729	950
	-363	-1092	-5636	9109
	-699	62	2970	7820
	-215	1258	1649	-3375
	-311	1141	-5723	-2676
	-169	169	1135	4620
	753	-486	10507	-2435
	1234	-742	447	-10726
	890	-578	-10791	1234
	352	365	1070	13183
	-253	1100	14636	1125
	-240	622	4838	-11818
	947	232	-6903	-950
	1152	666	1463	10780
	-1051	-46	8224	862
	-2334	-1930	-3560	-8858
	-567	-1897	-9895	-535
	341	-278	2861	4183
	-1733	-748	9065	-6695
	-2555	-2337	-2927	-9240
	-354	-947	-7711	5002
	786	1764	3943	9513
	-354	1242	7744	-3648
	-628	-821	-2097	-8541
	204	-314	-2042	1299
	352	1021	9273	2129
	666	81	7405	-7940
	1373	-1021	-5483	-5046
	720	-114	-3375	8366
	21	548	10136	6367
	1537	-251	8945	-7678
	2512	-379	-3648	-8454
	475	499	-5341	1321
	-819	677	109	2064
	1056	589	-1998	-1256
	2121	1002	-3615	3670
	354	641	3233	6837
	-619	101	5100	1463
	789	1673	-1966	1332
	1927	3159	-1649	8224
	1327	821	6848	5778
	-191	-2121	7667	-4237
	-1460	-816	2785	-5647
	-1176	1234	3276	-1769
	401	-841	2031	-2512
	890	-3342	-5887	458
	-92	-2329	-5548	9393
	-406	-1624	4816	7176
	-68	-3093	5013	-5461
	-510	-1881	-5057	-5614
	-838	1982	-4248	5734
	-431	2132	4707	5679
	-630	-1130	2402	-3495
	-682	-1780	-4478	-2785
	931	-477	797	2118
	1641	-1395	7918	-2512
	-401	-2200	3538	-6214
	-1466	114	-120	10
	360	1791	4543	1966
	1381	144	3320	-4390
	802	-1209	-4205	-1911
	1698	-385	-120	7667
	2468	-133	10365	3233
	-199	-1045	5068	-10332
	-2823	-901	-8268	-8956
	-1247	221	-4521	2544
	1198	540	9327	1529
	772	-218	9196	-6149
	-163	-1256	699	-1463
	595	-1602	2468	6040
	1258	-906	6182	-764
	789	-578	-1791	-8552
	259	-1507	-7514	-327
	161	-1723	1179	8869
	466	-275	5559	2468
	920	352	-7460	-4565
	510	-456	-16187	1321
	-524	-79	-4587	3386
	-521	1116	7634	-8923
	374	35	4150	-14865
	805	-2348	-961	-2501
	1007	-2504	1769	8301
	748	-862	-436	5089
	-1553	-5	-9087	1594
	-4303	-65	-8312	3680
	-3634	-516	382	1114
	-406	-1654	917	-3396
	1002	-2211	-4019	655
	210	-428	-2599	5450
	136	2337	196	1103
	1100	3014	-622	-2566
	1138	912	3593	251
	-314	-1742	9611	-797
	-1824	-2413	3331	-3462
	-1548	-1086	-6040	4434
	390	-245	-382	11097
	1332	-993	7591	-174
	155	-1357	-469	-11960
	-663	-232	-9262	-4609
	147	830	-4008	4117
	554	1258	-2195	-1365
	-141	1957	-11075	-3069
	-488	2121	-8869	5341
	-436	633	4795	2293
	-344	-1034	3975	-10431
	425	-1403	-7744	-7613
	718	-1127	-4980	4008
	-786	-595	3997	120
	-1493	349	-2468	-7066
	376	750	-9371	3844
	1709	303	2031	14505
	1439	90	11152	4860
	2558	-177	1212	-4554
	3716	-1280	-4969	2894
	1417	-1739	6182	6509
	-589	-791	10977	-4729
	1813	-316	-775	-8672
	3355	-535	-5876	1627
	92	188	2763	3287
	-1813	789	4150	-8191
	912	27	-4456	-10289
	2263	324	-3549	87
	240	2247	5155	2424
	-158	2099	1682	-4707
	1144	-207	-10398	-4008
	40	-562	-11217	2260
	-1903	778	-3680	-1299
	-761	603	-3134	-8443
	2220	103	-3975	-4554
	3781	1040	4369	1365
	2902	999	9841	-3593
	253	-669	2195	-7602
	-1480	-849	-3047	-174
	38	483	4412	3648
	2146	761	8814	-5046
	1193	614	1725	-9469
	-857	1291	-2435	-1256
	-1135	1378	1452	5909
	-1176	737	2719	6826
	-1791	682	1671	7973
	-1220	62	3691	4980
	-587	-1698	644	-4259
	-1671	-1914	-7624	-4980
	-1758	-297	-4216	3626
	576	270	7372	1212
	1395	305	3866	-9185
	-677	1753	-7624	-3615
	-1851	2280	-1212	8475
	-928	453	9732	0
	-24	-95	-2151	-12790
	603	1725	-16143	-775
	827	2140	-3331	13281
	-466	598	10518	-382
	-1163	10	-1561	-14144
	876	278	-9426	-513
	1993	177	8519	8901
	-434	628	15848	-8093
	-1799	906	-4456	-15619
	368	-701	-11457	2009
	1157	-1744	7602	5221
	-1389	87	11173	-14428
	-2676	1247	-6531	-14123
	-1059	-816	-4827	8181
	507	-2187	12451	8607
	1190	-158	4128	-9000
	1485	2078	-17115	-2818
	335	2045	-8563	15925
	-1316	1245	12703	7492
	-745	933	5865	-10278
	1089	701	-9240	-327
	1250	226	2228	14428
	188	-420	15532	731
	-376	-630	1485	-14330
	-718	229	-10442	-1922
	-841	1084	3724	7733
	-62	625	10278	-8235
	742	-32	-10103	-15062
	805	303	-19060	6455
	865	532	1474	17956
	600	133	12670	1026
	-638	163	-2370	-7449
	-1010	516	-8301	8082
	374	592	7416	13970
	622	740	12353	-447
	-1165	92	-1682	-4194
	-1466	-2099	-5712	8541
